0    1    1
0.1    0.9    0.925795
0.2    0.852968    0.889504
0.3    0.837441    0.876191
0.4    0.839834    0.876284
0.5    0.851677    0.883728
0.6    0.867808    0.894762
0.7    0.885175    0.907107
0.8    0.902059    0.919433
0.9    0.917571    0.931012
1    0.931324    0.94149
1.1    0.943228    0.950737
1.2    0.953355    0.958756
1.3    0.961861    0.965621
1.4    0.968937    0.971444
1.5    0.97478    0.976346
1.6    0.979576    0.98045
1.7    0.983495    0.98387
1.8    0.986684    0.986711
1.9    0.989273    0.989065
2    0.991368    0.99101
2.1    0.993061    0.992615
2.2    0.994426    0.993937
2.3    0.995526    0.995025
2.4    0.996411    0.995919
2.5    0.997122    0.996654
2.6    0.997693    0.997257
2.7    0.998151    0.997752
2.8    0.998519    0.998158
2.9    0.998814    0.998491
3    0.99905    0.998764
3.1    0.999239    0.998987
3.2    0.999391    0.999171
3.3    0.999513    0.999321
3.4    0.99961    0.999444
3.5    0.999688    0.999544
3.6    0.99975    0.999627
3.7    0.9998    0.999695
3.8    0.99984    0.99975
3.9    0.999872    0.999795
4    0.999898    0.999832
4.1    0.999918    0.999863
4.2    0.999934    0.999888
4.3    0.999948    0.999908
4.4    0.999958    0.999925
4.5    0.999966    0.999938
4.6    0.999973    0.999949
4.7    0.999979    0.999959
4.8    0.999983    0.999966
4.9    0.999986    0.999972
5    0.999989    0.999977
5.1    0.999991    0.999981
5.2    0.999993    0.999985
5.3    0.999994    0.999988
5.4    0.999995    0.99999
5.5    0.999996    0.999992
5.6    0.999997    0.999993
5.7    0.999998    0.999994
5.8    0.999998    0.999995
5.9    0.999999    0.999996
6    0.999999    0.999997
6.1    0.999999    0.999997
6.2    0.999999    0.999998
6.3    0.999999    0.999998
6.4    1    0.999999
6.5    1    0.999999
6.6    1    0.999999
6.7    1    0.999999
6.8    1    0.999999
6.9    1    0.999999
7    1    1
7.1    1    1
7.2    1    1
7.3    1    1
7.4    1    1
7.5    1    1
7.6    1    1
7.7    1    1
7.8    1    1
7.9    1    1
8    1    1
8.1    1    1
8.2    1    1
8.3    1    1
8.4    1    1
8.5    1    1
8.6    1    1
8.7    1    1
8.8    1    1
8.9    1    1
9    1    1
9.1    1    1
9.2    1    1
9.3    1    1
9.4    1    1
9.5    1    1
9.6    1    1
9.7    1    1
9.8    1    1
9.9    1    1
10    1    1
10.1    1    1
10.2    1    1
10.3    1    1
10.4    1    1
10.5    1    1
10.6    1    1
10.7    1    1
10.8    1    1
10.9    1    1
11    1    1
11.1    1    1
11.2    1    1
11.3    1    1
11.4    1    1
11.5    1    1
11.6    1    1
11.7    1    1
11.8    1    1
11.9    1    1
12    1    1
12.1    1    1
12.2    1    1
12.3    1    1
12.4    1    1
12.5    1    1
12.6    1    1
12.7    1    1
12.8    1    1
12.9    1    1
13    1    1
13.1    1    1
13.2    1    1
13.3    1    1
13.4    1    1
13.5    1    1
13.6    1    1
13.7    1    1
13.8    1    1
13.9    1    1
14    1    1
14.1    1    1
14.2    1    1
14.3    1    1
14.4    1    1
14.5    1    1
14.6    1    1
14.7    1    1
14.8    1    1
14.9    1    1
15    1    1
15.1    1    1
15.2    1    1
15.3    1    1
15.4    1    1
15.5    1    1
15.6    1    1
15.7    1    1
15.8    1    1
15.9    1    1
16    1    1
16.1    1    1
16.2    1    1
16.3    1    1
16.4    1    1
16.5    1    1
16.6    1    1
16.7    1    1
16.8    1    1
16.9    1    1
17    1    1
17.1    1    1
17.2    1    1
17.3    1    1
17.4    1    1
17.5    1    1
17.6    1    1
17.7    1    1
17.8    1    1
17.9    1    1
18    1    1
18.1    1    1
18.2    1    1
18.3    1    1
18.4    1    1
18.5    1    1
18.6    1    1
18.7    1    1
18.8    1    1
18.9    1    1
19    1    1
19.1    1    1
19.2    1    1
19.3    1    1
19.4    1    1
19.5    1    1
19.6    1    1
19.7    1    1
19.8    1    1
19.9    1    1
20    1    1
20.1    1    1
20.2    1    1
20.3    1    1
20.4    1    1
20.5    1    1
20.6    1    1
20.7    1    1
20.8    1    1
20.9    1    1
21    1    1
21.1    1    1
21.2    1    1
21.3    1    1
21.4    1    1
21.5    1    1
21.6    1    1
21.7    1    1
21.8    1    1
21.9    1    1
22    1    1
22.1    1    1
22.2    1    1
22.3    1    1
22.4    1    1
22.5    1    1
22.6    1    1
22.7    1    1
22.8    1    1
22.9    1    1
23    1    1
23.1    1    1
23.2    1    1
23.3    1    1
23.4    1    1
23.5    1    1
23.6    1    1
23.7    1    1
23.8    1    1
23.9    1    1
24    1    1
24.1    1    1
24.2    1    1
24.3    1    1
24.4    1    1
24.5    1    1
24.6    1    1
24.7    1    1
24.8    1    1
24.9    1    1
25    1    1
25.1    1    1
25.2    1    1
25.3    1    1
25.4    1    1
25.5    1    1
25.6    1    1
25.7    1    1
25.8    1    1
25.9    1    1
26    1    1
26.1    1    1
26.2    1    1
26.3    1    1
26.4    1    1
26.5    1    1
26.6    1    1
26.7    1    1
26.8    1    1
26.9    1    1
27    1    1
27.1    1    1
27.2    1    1
27.3    1    1
27.4    1    1
27.5    1    1
27.6    1    1
27.7    1    1
27.8    1    1
27.9    1    1
28    1    1
28.1    1    1
28.2    1    1
28.3    1    1
28.4    1    1
28.5    1    1
28.6    1    1
28.7    1    1
28.8    1    1
28.9    1    1
29    1    1
29.1    1    1
29.2    1    1
29.3    1    1
29.4    1    1
29.5    1    1
29.6    1    1
29.7    1    1
29.8    1    1
29.9    1    1
30    1    1
30.1    1    1
30.2    1    1
30.3    1    1
30.4    1    1
30.5    1    1
30.6    1    1
30.7    1    1
30.8    1    1
30.9    1    1
31    1    1
31.1    1    1
31.2    1    1
31.3    1    1
31.4    1    1
31.5    1    1
31.6    1    1
31.7    1    1
31.8    1    1
31.9    1    1
32    1    1
32.1    1    1
32.2    1    1
32.3    1    1
32.4    1    1
32.5    1    1
32.6    1    1
32.7    1    1
32.8    1    1
32.9    1    1
33    1    1
33.1    1    1
33.2    1    1
33.3    1    1
33.4    1    1
33.5    1    1
33.6    1    1
33.7    1    1
33.8    1    1
33.9    1    1
34    1    1
34.1    1    1
34.2    1    1
34.3    1    1
34.4    1    1
34.5    1    1
34.6    1    1
34.7    1    1
34.8    1    1
34.9    1    1
35    1    1
35.1    1    1
35.2    1    1
35.3    1    1
35.4    1    1
35.5    1    1
35.6    1    1
35.7    1    1
35.8    1    1
35.9    1    1
36    1    1
36.1    1    1
36.2    1    1
36.3    1    1
36.4    1    1
36.5    1    1
36.6    1    1
36.7    1    1
36.8    1    1
36.9    1    1
37    1    1
37.1    1    1
37.2    1    1
37.3    1    1
37.4    1    1
37.5    1    1
37.6    1    1
37.7    1    1
37.8    1    1
37.9    1    1
38    1    1
38.1    1    1
38.2    1    1
38.3    1    1
38.4    1    1
38.5    1    1
38.6    1    1
38.7    1    1
38.8    1    1
38.9    1    1
39    1    1
39.1    1    1
39.2    1    1
39.3    1    1
39.4    1    1
39.5    1    1
39.6    1    1
39.7    1    1
39.8    1    1
39.9    1    1
40    1    1
40.1    1    1
40.2    1    1
40.3    1    1
40.4    1    1
40.5    1    1
40.6    1    1
40.7    1    1
40.8    1    1
40.9    1    1
41    1    1
41.1    1    1
41.2    1    1
41.3    1    1
41.4    1    1
41.5    1    1
41.6    1    1
41.7    1    1
41.8    1    1
41.9    1    1
42    1    1
42.1    1    1
42.2    1    1
42.3    1    1
42.4    1    1
42.5    1    1
42.6    1    1
42.7    1    1
42.8    1    1
42.9    1    1
43    1    1
43.1    1    1
43.2    1    1
43.3    1    1
43.4    1    1
43.5    1    1
43.6    1    1
43.7    1    1
43.8    1    1
43.9    1    1
44    1    1
44.1    1    1
44.2    1    1
44.3    1    1
44.4    1    1
44.5    1    1
44.6    1    1
44.7    1    1
44.8    1    1
44.9    1    1
45    1    1
45.1    1    1
45.2    1    1
45.3    1    1
45.4    1    1
45.5    1    1
45.6    1    1
45.7    1    1
45.8    1    1
45.9    1    1
46    1    1
46.1    1    1
46.2    1    1
46.3    1    1
46.4    1    1
46.5    1    1
46.6    1    1
46.7    1    1
46.8    1    1
46.9    1    1
47    1    1
47.1    1    1
47.2    1    1
47.3    1    1
47.4    1    1
47.5    1    1
47.6    1    1
47.7    1    1
47.8    1    1
47.9    1    1
48    1    1
48.1    1    1
48.2    1    1
48.3    1    1
48.4    1    1
48.5    1    1
48.6    1    1
48.7    1    1
48.8    1    1
48.9    1    1
49    1    1
49.1    1    1
49.2    1    1
49.3    1    1
49.4    1    1
49.5    1    1
49.6    1    1
49.7    1    1
49.8    1    1
49.9    1    1
